X (miles),Y (miles)
-1190.1460773573829,671.0909184677082
-1190.1460773573829,671.0909184677082
-1199.7828987061323,673.2928437970419
-1199.7828987061323,673.2928437970419
-1199.7828987061323,673.2928437970419
-1208.8686562026198,678.5242611006494
-1208.8686562026198,678.5242611006494
-1208.8686562026198,678.5242611006494
-1213.2740602477625,680.726186429983
-1213.2740602477625,680.726186429983
-1213.2740602477625,680.726186429983
-1216.303163875417,670.2637401693884
-1224.838245866262,668.8889931383756
-1228.9683121585836,661.4548738121975
-1243.8361624643212,660.0801267811847
-1243.8361624643212,660.0801267811847
-1243.8361624643212,660.0801267811847
-1252.0959067023446,657.3267492529708
-1252.0959067023446,657.3267492529708
-1252.0959067023446,657.3267492529708
-1262.83407906238,655.4005500230777
-1262.83407906238,655.4005500230777
-1262.83407906238,655.4005500230777
-1277.9772671209387,654.0258029920649
-1277.9772671209387,654.0258029920649
-1277.9772671209387,654.0258029920649
-1279.0801715187001,647.9683724299938
-1279.0801715187001,647.9683724299938
-1279.0801715187001,647.9683724299938
-1285.6878892397956,647.9683724299938
-1285.6878892397956,647.9683724299938
-1285.6878892397956,647.9683724299938
-1284.0374161093425,643.5629683848512
-1284.0374161093425,643.5629683848512
-1284.0374161093425,643.5629683848512
-1273.2996320959264,643.5629683848512
-1273.2996320959264,643.5629683848512
-1273.2996320959264,643.5629683848512
-1269.7190762693908,637.7812639222208
-1269.7190762693908,637.7812639222208
-1269.7190762693908,637.7812639222208
-1256.2279147277607,637.2298117233405
-1256.2279147277607,637.2298117233405
-1256.2279147277607,637.2298117233405
-1250.4462102651298,631.1723811612694
-1250.4462102651298,631.1723811612694
-1250.4462102651298,631.1723811612694
-1258.1552789975103,626.7669771161268
-1258.1552789975103,626.7669771161268
-1258.1552789975103,626.7669771161268
-1270.8204272806768,627.038819749378
-1270.8204272806768,627.038819749378
-1270.8204272806768,627.038819749378
-1279.9065731237836,625.9359153516165
-1279.9065731237836,625.9359153516165
-1279.9065731237836,625.9359153516165
-1285.4129398335929,615.1981313382003
-1285.4129398335929,615.1981313382003
-1285.4129398335929,615.1981313382003
-1306.3382207014017,610.5173895402361
-1306.3382207014017,610.5173895402361
-1306.3382207014017,610.5173895402361
-1314.0472894337825,601.9823075493917
-1314.0472894337825,601.9823075493917
-1314.0472894337825,601.9823075493917
-1333.3205437846627,593.7221749647488
-1333.3205437846627,593.7221749647488
-1333.3205437846627,593.7221749647488
-1341.5806763693051,590.9687974365348
-1341.5806763693051,590.9687974365348
-1341.5806763693051,590.9687974365348
-1344.0583277980788,586.8387311442139
-1344.0583277980788,586.8387311442139
-1344.0583277980788,586.8387311442139
-1351.216721024817,588.2134781752267
-1351.216721024817,588.2134781752267
-1351.216721024817,588.2134781752267
-1349.8419739938047,578.8519945792983
-1349.8419739938047,578.8519945792983
-1349.8419739938047,578.8519945792983
-1361.1304335128636,572.7949523638463
-1372.6946191313632,567.0128595545967
-1372.6946191313632,567.0128595545967
-1372.6946191313632,567.0128595545967
-1385.6351051673507,562.6074555094542
-1385.6351051673507,562.6074555094542
-1385.6351051673507,562.6074555094542
-1390.0405092124931,555.4490622827168
-1390.0405092124931,555.4490622827168
-1390.0405092124931,555.4490622827168
-1393.6210650390287,547.739605203717
-1393.6210650390287,547.739605203717
-1393.6210650390287,547.739605203717
-1401.6058598708494,543.8833232777415
-1402.4330381691702,533.4204886705279
-1402.4330381691702,533.4204886705279
-1402.4330381691702,533.4204886705279
-1408.4900803846224,528.4647974663611
-1408.4900803846224,528.4647974663611
-1408.4900803846224,528.4647974663611
-1420.6049415087646,524.3347311740403
-1418.1272900799909,517.4512873535053
-1418.1272900799909,517.4512873535053
-1418.1272900799909,517.4512873535053
-1419.2301944777523,509.74221862112466
-1419.2301944777523,509.74221862112466
-1419.2301944777523,509.74221862112466
-1420.6049415087646,501.48208603648175
-1430.5167122637165,499.00443460770845
-1430.5167122637165,499.00443460770845
-1430.5167122637165,499.00443460770845
-1432.7186375930503,491.8456530343519
-1432.7186375930503,491.8456530343519
-1432.7186375930503,491.8456530343519
-1447.586487898788,490.74274863659036
-1443.4564216064666,481.1063156344595
-1450.339865427002,474.7735473195668
-1450.339865427002,474.7735473195668
-1450.339865427002,474.7735473195668
-1454.7448811255254,466.78914083436445
-1454.7448811255254,466.78914083436445
-1454.7448811255254,466.78914083436445
-1454.7448811255254,454.12360420457895
-1454.7448811255254,454.12360420457895
-1454.7448811255254,454.12360420457895
-1456.9468064548591,440.6324426629488
-1456.9468064548591,440.6324426629488
-1456.9468064548591,440.6324426629488
-1461.3522105000018,432.9233739305681
-1461.3522105000018,432.9233739305681
-1461.3522105000018,432.9233739305681
-1456.9468064548591,423.5618903346398
-1456.3953542559784,411.4474175571166
-1456.3953542559784,411.4474175571166
-1456.3953542559784,411.4474175571166
-1453.0905245288836,403.1876733190927
-1453.0905245288836,403.1876733190927
-1453.0905245288836,403.1876733190927
-1448.4097827309195,395.478216240093
-1448.4097827309195,395.478216240093
-1448.4097827309195,395.478216240093
-1447.0311522337179,389.6965117774625
-1447.0311522337179,389.6965117774625
-1447.0311522337179,389.6965117774625
-1437.119381478766,396.30422949855785
-1437.119381478766,396.30422949855785
-1437.119381478766,396.30422949855785
-1434.0902778511113,414.7514705909738
-1434.0902778511113,414.7514705909738
-1434.0902778511113,414.7514705909738
-1436.567929279885,424.112565840283
-1436.567929279885,424.112565840283
-1436.567929279885,424.112565840283
-1429.409147706528,438.42974064037804
-1429.409147706528,438.42974064037804
-1429.409147706528,438.42974064037804
-1428.8576955076473,415.302146096617
-1428.8576955076473,415.302146096617
-1428.8576955076473,415.302146096617
-1432.4382513341827,397.9562560154864
-1432.4382513341827,397.9562560154864
-1432.4382513341827,397.9562560154864
-1439.5966445609206,385.29110773232
-1439.5966445609206,385.29110773232
-1439.5966445609206,385.29110773232
-1449.23346590967,374.2779859660821
-1449.23346590967,374.2779859660821
-1449.23346590967,374.2779859660821
-1444.0020486060632,360.23576057218963
-1448.4074526512056,352.8020295926306
-1448.4074526512056,352.8020295926306
-1448.4074526512056,352.8020295926306
-1447.5802743528848,343.9916098489646
-1447.5802743528848,343.9916098489646
-1447.5802743528848,343.9916098489646
-1443.4502080605635,326.37038201501235
-1443.4502080605635,326.37038201501235
-1443.4502080605635,326.37038201501235
-1431.6110730358612,316.1828851606203
-1431.6110730358612,316.1828851606203
-1431.6110730358612,316.1828851606203
-1436.0164770810038,299.6630083379545
-1436.0164770810038,299.6630083379545
-1436.0164770810038,299.6630083379545
-1444.000883566206,290.85258859428853
-1437.1178280922898,282.31711825682504
-1437.1178280922898,282.31711825682504
-1437.1178280922898,282.31711825682504
-1439.3197534216233,272.68068525469414
-1439.3197534216233,272.68068525469414
-1439.3197534216233,272.68068525469414
-1444.826508478052,267.72460570390837
-1444.826508478052,267.72460570390837
-1444.826508478052,267.72460570390837
-1443.1760353475988,257.5374971961354
-1433.264264592647,247.6257264411829
-1433.5361072258981,234.4099026523743
-1433.5361072258981,234.4099026523743
-1433.5361072258981,234.4099026523743
-1440.1438249469936,228.90314759594642
-1440.1438249469936,228.90314759594642
-1440.1438249469936,228.90314759594642
-1434.3621204843625,220.09233950566133
-1437.1154980125764,215.13664830149463
-1443.7232157336719,215.13664830149463
-1439.3178116885292,206.60117796403117
-1447.5779442731716,196.13873170343655
-1447.5779442731716,196.13873170343655
-1447.5779442731716,196.13873170343655
-1442.8972024752075,189.25528788290165
-1442.8972024752075,189.25528788290165
-1442.8972024752075,189.25528788290165
-1440.6952771458737,177.96682836384218
-1440.6952771458737,177.96682836384218
-1440.6952771458737,177.96682836384218
-1432.7108706606714,172.46046165403334
-1432.7108706606714,172.46046165403334
-1432.7108706606714,172.46046165403334
-1424.1754003232074,164.2003290693904
-1424.1754003232074,164.2003290693904
-1424.1754003232074,164.2003290693904
-1428.031682249183,149.60781651647375
-1428.031682249183,149.60781651647375
-1428.031682249183,149.60781651647375
-1417.2938982357666,137.76868149177216
-1417.2938982357666,137.76868149177216
-1417.2938982357666,137.76868149177216
-1408.4830901454816,132.81260194098638
-1397.7453061320655,123.72684444449872
-1392.238551075637,122.89966614617782
-1390.588077945184,113.53818255024952
-1390.588077945184,113.53818255024952
-1390.588077945184,113.53818255024952
-1390.0366257463033,107.75647808761904
-1390.0366257463033,107.75647808761904
-1390.0366257463033,107.75647808761904
-1386.1803438203276,100.59769651426255
-1386.1803438203276,100.59769651426255
-1386.1803438203276,100.59769651426255
-1366.6317517166258,101.42487481258345
-1366.6317517166258,101.42487481258345
-1366.6317517166258,101.42487481258345
-1353.6912656806383,104.45397844023807
-1353.6912656806383,98.39654787816694
-1353.6912656806383,98.39654787816694
-1353.6912656806383,98.39654787816694
-1355.3417388110913,90.9628168986079
-1355.3417388110913,90.9628168986079
-1355.3417388110913,90.9628168986079
-1369.6589136111857,90.9628168986079
-1369.6589136111857,90.9628168986079
-1369.6589136111857,90.9628168986079
-1378.1939956020308,85.45606184217999
-1378.1939956020308,85.45606184217999
-1378.1939956020308,85.45606184217999
-1394.4385346718755,87.65798717151371
-1394.4385346718755,87.65798717151371
-1394.4385346718755,87.65798717151371
-1399.9452897283038,90.68709079916833
-1399.9452897283038,90.68709079916833
-1399.9452897283038,90.68709079916833
-1426.9276128115648,98.396159531549
-1426.9276128115648,98.396159531549
-1426.9276128115648,98.396159531549
-1423.62278308447,114.36536084857262
-1433.2596044332195,106.38095436337034
-1433.2596044332195,106.38095436337034
-1433.2596044332195,106.38095436337034
-1447.301441480493,104.45475513347729
-1447.301441480493,104.45475513347729
-1447.301441480493,104.45475513347729
-1461.6186162805873,96.74529805447757
-1461.6186162805873,96.74529805447757
-1461.6186162805873,96.74529805447757
-1475.1097778222174,101.97671535808496
-1475.1097778222174,101.97671535808496
-1475.1097778222174,101.97671535808496
-1461.0679407749442,106.6574571560491
-1461.0679407749442,106.6574571560491
-1461.0679407749442,106.6574571560491
-1449.228805750242,112.43916161867958
-1449.228805750242,112.43916161867958
-1449.228805750242,112.43916161867958
-1466.299358078551,114.91681304745286
-1472.9070757996462,113.81390864969129
-1472.9070757996462,113.81390864969129
-1472.9070757996462,113.81390864969129
-1483.0945726540388,129.7831099667149
-1483.0945726540388,129.7831099667149
-1483.0945726540388,129.7831099667149
-1500.7154121413714,131.15785699772772
-1500.7154121413714,131.15785699772772
-1500.7154121413714,131.15785699772772
-1516.134326299371,137.21528755979884
-1523.8433950317515,131.43319475054935
-1523.8433950317515,131.43319475054935
-1523.8433950317515,131.43319475054935
-1527.699676957727,126.202165793561
-1527.699676957727,126.202165793561
-1527.699676957727,126.202165793561
-1535.6840834429295,123.72451436478772
-1535.6840834429295,123.72451436478772
-1535.6840834429295,123.72451436478772
-1540.9155007465363,122.07404123433534
-1540.9155007465363,122.07404123433534
-1540.9155007465363,122.07404123433534
-1547.5232184676315,113.8139086496924
-1547.5232184676315,113.8139086496924
-1547.5232184676315,113.8139086496924
-1559.9134173445955,111.61198332035868
-1559.9134173445955,111.61198332035868
-1559.9134173445955,111.61198332035868
-1559.6415747113442,102.52622582387103
-1559.6415747113442,102.52622582387103
-1559.6415747113442,102.52622582387103
-1571.7560474888674,97.01947076744312
-1571.7560474888674,97.01947076744312
-1571.7560474888674,97.01947076744312
-1583.8705202663905,101.14953705976406
-1583.8705202663905,101.14953705976406
-1583.8705202663905,101.14953705976406
-1586.0724455957243,114.09002309575212
-1586.0724455957243,114.09002309575212
-1586.0724455957243,114.09002309575212
-1595.7088785978551,119.87211590500162
-1595.7088785978551,119.87211590500162
-1595.7088785978551,119.87211590500162
-1598.4622561260692,130.60989991841785
-1598.4622561260692,130.60989991841785
-1598.4622561260692,130.60989991841785
-1595.7088785978551,140.5220590199883
-1595.7088785978551,140.5220590199883
-1595.7088785978551,140.5220590199883
-1600.940295901462,147.40511449390522
-1600.940295901462,147.40511449390522
-1600.940295901462,147.40511449390522
-1610.3013911507712,154.5638960672617
-1610.3013911507712,154.5638960672617
-1610.3013911507712,154.5638960672617
-1620.764225757985,161.72228929399915
-1620.764225757985,161.72228929399915
-1620.764225757985,161.72228929399915
-1622.1428562551866,170.53309738428425
-1636.1846933024601,174.66277532998612
-1636.1846933024601,174.66277532998612
-1636.1846933024601,174.66277532998612
-1642.7924110235554,178.51905725596163
-1644.9943363528891,178.51905725596163
-1644.9943363528891,178.51905725596163
-1644.9943363528891,178.51905725596163
-1656.007846465746,183.75047455956903
-1656.007846465746,183.75047455956903
-1656.007846465746,183.75047455956903
-1672.5273349417932,185.12522159058184
-1672.5273349417932,185.12522159058184
-1672.5273349417932,185.12522159058184
-1676.3836168677688,197.23969436810503
-1684.3684116995896,201.36976066042598
-1684.3684116995896,201.36976066042598
-1684.3684116995896,201.36976066042598
-1692.9034936904345,207.15146512305643
-1692.9034936904345,207.15146512305643
-1692.9034936904345,207.15146512305643
-1705.0179664679576,204.67381369428315
-1705.0179664679576,204.67381369428315
-1705.0179664679576,204.67381369428315
-1721.2625055378023,202.47188836494945
-1721.2625055378023,202.47188836494945
-1721.2625055378023,202.47188836494945
-1743.2891374168967,205.50099199260407
-1724.291220818838,198.61793651868715
-1712.7274235469574,195.86455899047317
-1704.7426287151366,185.9527882355207
-1704.7426287151366,185.9527882355207
-1704.7426287151366,185.9527882355207
-1699.5115997581488,181.27204643755653
-1699.5115997581488,181.27204643755653
-1699.5115997581488,181.27204643755653
-1714.9301255695293,186.50346374116393
-1726.4939228414098,185.676285442843
-1726.4939228414098,185.676285442843
-1726.4939228414098,185.676285442843
-1734.7536670794332,189.80596338854488
-1734.7536670794332,189.80596338854488
-1734.7536670794332,189.80596338854488
-1750.1721928908134,190.07780602179614
-1743.2891374168971,182.64407504223706
-1743.2891374168971,182.64407504223706
-1743.2891374168971,182.64407504223706
-1744.3920418146588,178.51400874991614
-1744.3920418146588,178.51400874991614
-1744.3920418146588,178.51400874991614
-1758.1585411091105,182.64407504223706
-1762.014823035086,187.60015459302284
-1771.3759182843953,180.44137301966634
-1782.6643778034543,180.16953038641512
-1792.8518746578468,163.92499131657098
-1811.8497912559055,164.47644351545122
-1819.5588599882863,161.17161378835593
-1831.6733327658094,164.20071741601055
-1835.529614691785,167.22982104366517
-1835.529614691785,167.22982104366517
-1835.529614691785,167.22982104366517
-1839.9350187369275,158.14367520055848
-1839.9350187369275,158.14367520055848
-1839.9350187369275,158.14367520055848
-1845.7167231995584,157.87183256730722
-1845.7167231995584,157.87183256730722
-1845.7167231995584,157.87183256730722
-1845.1652710006776,144.65600877849866
-1850.3966883042845,134.74423802354616
-1850.1248456710332,129.23748296711827
-1856.1822762331044,126.48410543890432
-1856.1822762331044,126.48410543890432
-1856.1822762331044,126.48410543890432
-1857.0094545314253,122.90354961236946
-1857.0094545314253,122.90354961236946
-1857.0094545314253,122.90354961236946
-1863.8925100053416,122.35209741348923
-1863.8925100053416,122.35209741348923
-1863.8925100053416,122.35209741348923
-1866.6458875335557,117.12068010988183
-1866.6458875335557,117.12068010988183
-1866.6458875335557,117.12068010988183
-1872.152642589984,120.7012359364167
-1872.152642589984,120.7012359364167
-1872.152642589984,120.7012359364167
-1872.152642589984,132.26503320829778
-1872.152642589984,132.26503320829778
-1872.152642589984,132.26503320829778
-1875.4574723170788,140.52516579294073
-1875.4574723170788,140.52516579294073
-1875.4574723170788,140.52516579294073
-1859.212933247234,187.88209423836727
-1861.414858576568,197.79386499331977
-1865.2711405025434,209.90833777084296
-1858.388085028627,215.9657683329141
-1858.9395372275078,223.39949931247315
-1854.2591837761627,231.6596318971161
-1854.2591837761627,231.6596318971161
-1854.2591837761627,231.6596318971161
-1855.3620881739243,262.4966835198769
-1855.3620881739243,262.4966835198769
-1855.3620881739243,262.4966835198769
-1851.2320218816028,267.45237472404364
-1852.3349262793643,273.5098052861147
-1847.1035089757574,277.3660872120903
-1847.1035089757574,292.2339375178274
-1847.1035089757574,292.2339375178274
-1847.1035089757574,292.2339375178274
-1856.1896548188643,303.5223970368869
-1856.1896548188643,303.5223970368869
-1856.1896548188643,303.5223970368869
-1855.6382026199833,312.0578673743504
-1865.825311127757,321.96963812930284
-1865.825311127757,321.96963812930284
-1865.825311127757,321.96963812930284
-1865.825311127757,334.3594486596477
-1865.825311127757,334.3594486596477
-1865.825311127757,334.3594486596477
-1872.4334171954708,337.38855228730233
-1874.0838903259237,343.4459828493734
-1874.0838903259237,343.4459828493734
-1874.0838903259237,343.4459828493734
-1871.3305127977098,346.47508647702807
-1871.3305127977098,346.47508647702807
-1871.3305127977098,346.47508647702807
-1871.8819649965906,358.3146098483487
-1871.8819649965906,358.3146098483487
-1871.8819649965906,358.3146098483487
-1876.011642942293,359.9650829788011
-1876.011642942293,359.9650829788011
-1876.011642942293,359.9650829788011
-1875.184464643972,372.355281855765
-1875.184464643972,372.355281855765
-1875.184464643972,372.355281855765
-1881.2418952060432,378.13698631839543
-1870.5041111926269,386.12178115021675
-1875.7351401496148,395.75821415234765
-1888.6760145322214,396.0300567855989
-1874.0835019793053,405.6668781343488
-1874.0835019793053,405.6668781343488
-1874.0835019793053,405.6668781343488
-1872.9805975815436,412.27459585544415
-1872.9805975815436,412.27459585544415
-1872.9805975815436,412.27459585544415
-1877.6609510328888,417.5060131590515
-1877.6609510328888,417.5060131590515
-1877.6609510328888,417.5060131590515
-1869.4012067948654,426.59177065553916
-1862.7931007271516,433.75055222889563
-1862.7931007271516,433.75055222889563
-1862.7931007271516,433.75055222889563
-1863.6202790254724,442.5609719725617
-1863.6202790254724,442.5609719725617
-1863.6202790254724,442.5609719725617
-1872.1557493629366,447.51705152334745
-1872.1557493629366,447.51705152334745
-1872.1557493629366,447.51705152334745
-1899.1380724461974,436.5039297571096
-1899.1380724461974,436.5039297571096
-1899.1380724461974,436.5039297571096
-1873.5324381270434,451.09644231002625
-1866.648994306508,457.97949778394315
-1860.5915637444368,459.90569701383623
-1862.7934890737706,468.7161167575022
-1859.2129332472352,472.5723986834778
-1867.7484035846992,479.73118025683425
-1862.2416485282708,487.7155867420365
-1862.2416485282708,487.7155867420365
-1862.2416485282708,487.7155867420365
-1861.1387441305092,494.59903056257144
-1861.1387441305092,494.59903056257144
-1861.1387441305092,494.59903056257144
-1856.1830529263425,498.45531248854695
-1856.1830529263425,498.45531248854695
-1856.1830529263425,498.45531248854695
-1864.1674594115448,505.06303020964225
-1864.1674594115448,505.06303020964225
-1864.1674594115448,505.06303020964225
-1880.136660728568,512.4971495358203
-1880.136660728568,512.4971495358203
-1880.136660728568,512.4971495358203
-1891.1497824948058,511.3942451380588
-1898.8592395738053,503.40945030623743
-1907.944997070293,497.07707033796373
-1907.944997070293,497.07707033796373
-1907.944997070293,497.07707033796373
-1911.8012789962686,482.7598955378687
-1911.8012789962686,482.7598955378687
-1911.8012789962686,482.7598955378687
-1929.6978445830418,477.2531404814408
-1936.0306128979346,468.1673829849532
-1936.0306128979346,468.1673829849532
-1936.0306128979346,468.1673829849532
-1950.072449945208,458.8058993890249
-1950.072449945208,458.8058993890249
-1950.072449945208,458.8058993890249
-1961.91158496991,450.27081739818044
-1972.924706736148,439.5326450381452
-1973.476158935029,432.9249273170499
-1960.5356728990414,432.6530846837986
-1943.1897828179112,440.6374911690009
-1952.5508780672205,431.82707142533485
-1966.8684412139341,421.08928741191863
-1964.89175692358,417.7728072862562
-1959.6350970897424,417.966980595721
-1959.6350970897424,413.8788557382446
-1964.3076836087093,410.375969235495
-1964.3076836087093,410.375969235495
-1964.3076836087093,410.375969235495
-1962.1640102722154,403.9511627719165
-1962.1640102722154,403.9511627719165
-1962.1640102722154,403.9511627719165
-1945.6157841463676,404.92591278543125
-1944.4468608233879,400.253326266465
-1944.4468608233879,400.253326266465
-1944.4468608233879,400.253326266465
-1947.755574016672,396.9446130731814
-1947.755574016672,396.9446130731814
-1947.755574016672,396.9446130731814
-1958.4634553404305,397.13878638264623
-1961.9663418431796,391.6871765461063
-1967.417563333101,392.075523165036
-1967.417563333101,392.075523165036
-1967.417563333101,392.075523165036
-1973.6478081405962,389.3493299001469
-1973.6478081405962,389.3493299001469
-1973.6478081405962,389.3493299001469
-1974.0361547595267,395.3850130515577
-1974.0361547595267,395.3850130515577
-1974.0361547595267,395.3850130515577
-1984.5494355925393,380.78318017978705
-2003.434226820504,362.8718574214947
-2036.9206179122673,315.7572572662802
-2037.894202885925,306.21752257226274
-2036.7260562561835,283.0495399801334
-2050.159548324903,272.3416586563743
-2051.7172066134312,254.04121258591414
-2054.8321348438694,238.85530639927273
-2048.991479364485,234.57223153909337
-2054.053383368929,229.8996450201271
-2046.2658297848627,224.83793518899304
-2050.159625994227,219.77583701123993
-2043.9295753600413,211.9883222618359
-2043.9295753600413,211.9883222618359
-2043.9295753600413,211.9883222618359
-2033.8058061858155,211.21162902397535
-2033.8058061858155,211.21162902397535
-2033.8058061858155,211.21162902397535
-2022.1244952270465,216.6628505138963
-2004.6025287888933,217.44342721794624
-2016.2838397476623,212.77122904559906
-2023.6819981769277,204.20469097862124
-2029.9120099764516,196.4171762292172
-2027.1865934048008,187.46151485007047
-2036.531611104086,180.0635117594533
-2036.531611104086,169.55019209177814
-2033.4166828736481,163.32033563090252
-2041.9829879326553,149.69208773278956
-2041.9829879326553,149.69208773278956
-2041.9829879326553,149.69208773278956
-2041.5934762738684,138.4001330941597
-2041.5934762738684,138.4001330941597
-2041.5934762738684,138.4001330941597
-2050.938532807816,128.27632508527142
-2050.938532807816,128.27632508527142
-2050.938532807816,128.27632508527142
-2057.1685446073398,114.25895387499064
-2070.4073585159895,81.55123658884378
-2080.141771370076,74.54235681039441
-2080.141771370076,74.54235681039441
-2080.141771370076,74.54235681039441
-2080.141771370076,66.75484206099036
-2080.141771370076,66.75484206099036
-2080.141771370076,66.75484206099036
-2071.5755051457313,63.64030217717159
-2074.690433376169,55.07376411019379
-2066.124128317162,48.065272678362376
-2068.070909917858,35.60517140999097
-2066.9027632881166,27.817656660586913
-2066.9027632881166,27.817656660586913
-2066.9027632881166,27.817656660586913
-2069.6285682063867,16.1361903631702
-2069.6285682063867,16.1361903631702
-2069.6285682063867,16.1361903631702
-2087.9292861194804,-3.72191399581839
-2098.831806768647,-6.059760641777726
-2101.16810002813,-15.794056991879136
-2103.5043932876133,-32.53723312042992
-2103.5043932876133,-32.53723312042992
-2103.5043932876133,-32.53723312042992
-2103.8939049464,-47.33362764828444
-2103.8939049464,-47.33362764828444
-2103.8939049464,-47.33362764828444
-2107.008833176838,-70.30704858432989
-2107.008833176838,-86.6607130540938
-2107.008833176838,-86.6607130540938
-2107.008833176838,-86.6607130540938
-2105.0620515761416,-99.12081432246521
-2105.0620515761416,-99.12081432246521
-2105.0620515761416,-99.12081432246521
-2096.8851416719363,-107.68696404282505
-2096.8851416719363,-107.68696404282505
-2096.8851416719363,-107.68696404282505
-2087.92948029279,-108.46754074687502
-2094.548848412453,-113.91876223679594
-2098.0532883016776,-127.93613344707673
-2100.000069902374,-138.4494531147519
-2095.7169173728703,-148.57326112364018
-2085.203753043844,-149.3499543615007
-2082.8674597843606,-162.19956728865898
-2094.1593755883277,-160.6422973467496
-2104.6725399173547,-162.58791390758867
-2102.7257583166584,-180.49923666588103
-2103.1152699754452,-190.23392136260148
-2109.73467692977,-197.2424127944329
-2103.504626295585,-206.97709749115336
-2104.2832612665393,-214.37510058177054
-2110.513273066063,-215.54402390475022
-2109.3451264363216,-222.9420269953674
-2102.7257194819967,-226.444913498117
-2100.000302910346,-239.68364973744306
-2091.82339300614,-243.9671129442415
-2089.4870997466573,-266.5510222215001
-2094.1596085962997,-279.4002468020393
-2081.6995461625907,-318.7273322078487
-2073.1332799382453,-331.96606844717473
-2067.6819807790002,-351.82417280616335
-2057.9475679249135,-375.96574037195035
-2055.6112746654308,-411.78838588853506
-2045.8768618113438,-443.71707985710816
-2028.744290527992,-479.9292370324797
-2017.4523747240246,-510.69017271793035
-2025.2398894734292,-514.1930592206799
-2032.248691582555,-519.255157398433
-2033.0273265535095,-540.6709200459501
-2033.0273265535095,-540.6709200459501
-2033.0273265535095,-540.6709200459501
-2020.9566204399398,-571.4314673847816
-2020.9566204399398,-571.4314673847816
-2020.9566204399398,-571.4314673847816
-2024.4610603291644,-578.440347163231
-2014.7266474750777,-584.2810803119388
-2014.7266474750777,-584.2810803119388
-2014.7266474750777,-584.2810803119388
-2014.7266474750777,-599.0774748397934
-2014.7266474750777,-599.0774748397934
-2014.7266474750777,-599.0774748397934
-2007.3284890458121,-608.8117711898947
-2007.3284890458121,-614.6525043386025
-2007.3284890458121,-614.6525043386025
-2007.3284890458121,-614.6525043386025
-2003.43473167111,-624.3868006887039
-2003.43473167111,-624.3868006887039
-2003.43473167111,-624.3868006887039
-2006.9391715603347,-634.5106086975923
-1994.4791091266256,-634.8989553165219
-1994.4791091266256,-634.8989553165219
-1994.4791091266256,-634.8989553165219
-1990.974669237401,-621.6598307305768
-1990.974669237401,-621.6598307305768
-1990.974669237401,-621.6598307305768
-1986.6915167078976,-607.2529478615091
-1986.6915167078976,-607.2529478615091
-1986.6915167078976,-607.2529478615091
-1981.239984540681,-583.8904036132958
-1981.239984540681,-583.8904036132958
-1981.239984540681,-583.8904036132958
-1981.239984540681,-566.3685925137904
-1981.239984540681,-566.3685925137904
-1981.239984540681,-566.3685925137904
-1976.1782747095465,-549.6254163852396
-1972.284323161535,-546.5108765014209
-1966.8331016716136,-535.9975568337456
-1966.8331016716136,-535.9975568337456
-1966.8331016716136,-535.9975568337456
-1960.6032452107372,-529.3781887140832
-1960.6032452107372,-529.3781887140832
-1960.6032452107372,-529.3781887140832
-1949.311290572108,-524.3160905363301
-1934.9044077030403,-527.4306304201489
-1917.7717199157028,-527.8189770390785
-1917.7717199157028,-527.8189770390785
-1917.7717199157028,-527.8189770390785
-1914.6571800318834,-533.6597101877863
-1914.6571800318834,-533.6597101877863
-1914.6571800318834,-533.6597101877863
-1898.6926388742872,-532.102440245877
-1894.0200523553206,-540.279466654068
-1886.232537605916,-541.0561598919285
-1886.232537605916,-541.0561598919285
-1886.232537605916,-541.0561598919285
-1885.0636142829362,-546.1182580696816
-1885.0636142829362,-546.1182580696816
-1885.0636142829362,-546.1182580696816
-1875.7188295916221,-545.7299114507518
-1875.330482972692,-552.7387912292012
-1837.9501791675789,-567.9243090692236
-1829.7735411060064,-574.1545538767182
-1840.6759840858488,-578.4376287368976
-1840.6759840858488,-578.4376287368976
-1840.6759840858488,-578.4376287368976
-1846.9058405467251,-581.1638220017867
-1846.9058405467251,-581.1638220017867
-1846.9058405467251,-581.1638220017867
-1839.5078374561074,-589.7299717221465
-1839.5078374561074,-589.7299717221465
-1839.5078374561074,-589.7299717221465
-1826.269101216781,-593.2328582248961
-1826.269101216781,-593.2328582248961
-1826.269101216781,-593.2328582248961
-1789.2783090704545,-606.861106123009
-1809.5259250882298,-604.9154895621699
-1809.5259250882298,-604.9154895621699
-1809.5259250882298,-604.9154895621699
-1817.7025631498022,-609.5880760811361
-1817.7025631498022,-609.5880760811361
-1817.7025631498022,-609.5880760811361
-1823.9328079572974,-607.2502294351768
-1823.9328079572974,-607.2502294351768
-1823.9328079572974,-607.2502294351768
-1808.3577784584884,-620.0998423623352
-1798.2339704496005,-631.7809203131328
-1790.4464557001959,-636.8430184908859
-1790.4464557001959,-636.8430184908859
-1790.4464557001959,-636.8430184908859
-1789.6658789961466,-642.6837516395938
-1789.6658789961466,-642.6837516395938
-1789.6658789961466,-642.6837516395938
-1777.595289386562,-640.7381350787546
-1772.9227028675953,-646.9683798862493
-1760.073478287056,-654.7558946356534
-1760.073478287056,-654.7558946356534
-1760.073478287056,-654.7558946356534
-1759.2929015830066,-659.4284811546196
-1759.2929015830066,-659.4284811546196
-1759.2929015830066,-659.4284811546196
-1772.9207611345005,-655.92559465187
-1772.9207611345005,-655.92559465187
